Gender,weightkg,stature,bodyheight
Male,92.4,17.26,679.5262
Male,80.4,16.89,664.9593
Male,81.6,18.52,729.1324
Male,87.1,18.64,733.8568
Male,79.7,17.9,704.7229999999998
Male,99.1,18.45,726.3765
Male,82.9,18.17,715.3529
Male,110.5,19.51,768.1087
Male,103.8,17.51,689.3687
Male,78.1,17.17,675.9829
Male,71.8,17.11,673.6206999999999
Male,87.9,16.78,660.6286
Male,79.9,17.38,684.2506
Male,80.9,17.83,701.9670999999998
Male,89.0,16.95,667.3214999999999
Male,72.1,17.26,679.5262
Male,91.0,16.51,649.9987
Male,78.9,16.9,665.353
Male,87.9,17.9,704.7229999999998
Male,89.3,17.44,686.6128
Male,88.9,17.65,694.8804999999999
Male,100.7,18.49,727.9513
Male,107.4,17.9,704.7229999999998
Male,77.5,16.72,658.2663999999999
Male,77.9,17.4,685.0379999999999
Male,67.0,17.51,689.3687
Male,51.6,16.7,657.4789999999999
Male,88.7,17.68,696.0616
Male,64.4,16.64,655.1168
Male,94.9,18.55,730.3135
Male,71.0,16.75,659.4475
Male,74.8,16.93,666.5341
Male,80.8,18.07,711.4159
Male,74.1,17.9,704.7229999999998
Male,61.1,17.11,673.6206999999999
Male,65.8,16.78,660.6286
Male,82.4,17.41,685.4317
Male,75.3,17.66,695.2742
Male,85.6,18.04,710.2348
Male,93.9,17.73,698.0301
Male,76.2,16.43,646.8490999999999
Male,72.5,17.18,676.3765999999999
Male,70.0,16.8,661.4159999999999
Male,78.6,17.26,679.5262
Male,99.4,16.71,657.8727
Male,93.9,18.31,720.8646999999999
Male,65.2,17.3,681.101
Male,84.9,18.09,712.2032999999999
Male,80.9,17.26,679.5262
Male,95.5,16.9,665.353
Male,83.8,18.08,711.8095999999999
Male,91.4,18.28,719.6836
Male,108.4,17.65,694.8804999999999
Male,92.1,18.18,715.7466
Male,104.3,17.87,703.5418999999999
Male,62.9,18.05,710.6285
Male,80.0,17.27,679.9199
Male,86.9,17.48,688.1876
Male,94.8,18.73,737.4001
Male,67.2,16.95,667.3214999999999
Male,74.1,17.61,693.3056999999999
Male,101.2,17.97,707.4789
Male,85.6,17.3,681.101
Male,78.8,16.9,665.353
Male,100.2,17.83,701.9670999999998
Male,68.9,18.29,720.0772999999999
Male,87.7,18.22,717.3213999999999
Male,85.7,17.44,686.6128
Male,90.0,18.03,709.8411
Male,95.8,17.65,694.8804999999999
Male,75.3,16.88,664.5655999999999
Male,81.8,16.62,654.3294
Male,59.7,16.63,654.7230999999999
Male,73.0,16.63,654.7230999999999
Male,80.6,17.21,677.5577
Male,76.0,17.7,696.8489999999999
Male,66.8,17.25,679.1324999999999
Male,96.5,17.88,703.9355999999999
Male,79.4,18.93,745.2741
Male,70.5,17.94,706.2978
Male,107.6,17.63,694.0930999999999
Male,95.7,18.31,720.8646999999999
Male,95.8,16.4,645.6679999999999
Male,98.3,16.87,664.1719
Male,67.5,18.27,719.2899
Male,79.8,17.98,707.8725999999999
Male,91.2,17.08,672.4395999999999
Male,87.6,17.53,690.1561
Male,78.3,17.93,705.9041
Male,84.9,18.58,731.4945999999999
Male,60.3,16.77,660.2348999999999
Male,88.7,17.44,686.6128
Male,94.7,18.05,710.6285
Male,70.8,16.23,638.9751
Male,86.0,17.54,690.5497999999999
Male,74.3,17.43,686.2190999999999
Male,94.6,17.18,676.3765999999999
Male,88.9,16.97,668.1089
Male,95.6,18.81,740.5496999999999
Male,60.2,17.55,690.9435
Male,115.3,17.38,684.2506
Male,94.7,17.86,703.1482
Male,72.0,17.14,674.8018
Male,75.2,17.03,670.4711
Male,66.9,16.5,649.6049999999999
Male,106.2,18.39,724.0142999999999
Male,108.8,16.52,650.3924
Male,71.0,17.26,679.5262
Male,99.7,17.38,684.2506
Male,91.6,17.4,685.0379999999999
Male,94.7,16.47,648.4238999999999
Male,76.1,17.02,670.0773999999999
Male,95.0,16.37,644.4869
Male,77.3,16.57,652.3609
Male,84.6,17.75,698.8175
Male,91.7,17.77,699.6048999999999
Male,100.8,17.74,698.4237999999999
Male,82.1,17.06,671.6521999999999
Male,74.7,17.88,703.9355999999999
Male,110.7,18.86,742.5182
Male,77.4,16.83,662.5970999999998
Male,127.1,19.0,748.03
Male,84.2,17.86,703.1482
Male,79.2,17.12,674.0144
Male,84.8,17.6,692.912
Male,83.2,17.11,673.6206999999999
Male,88.0,17.2,677.1639999999999
Male,88.7,17.98,707.8725999999999
Male,106.7,17.3,681.101
Male,90.8,17.4,685.0379999999999
Male,69.9,17.55,690.9435
Male,100.9,18.37,723.2269
Male,81.3,17.26,679.5262
Male,96.7,17.9,704.7229999999998
Male,72.4,17.31,681.4946999999999
Male,65.6,16.63,654.7230999999999
Male,105.4,18.18,715.7466
Male,95.8,17.77,699.6048999999999
Male,113.5,17.86,703.1482
Male,88.6,17.99,708.2662999999999
Male,83.4,18.55,730.3135
Male,83.4,17.26,679.5262
Male,86.2,17.08,672.4395999999999
Male,73.8,17.48,688.1876
Male,76.0,17.57,691.7309
Male,77.8,18.0,708.66
Male,93.1,17.49,688.5812999999999
Male,69.5,17.06,671.6521999999999
Male,101.7,19.8,779.526
Male,81.5,17.47,687.7938999999999
Male,100.6,18.16,714.9592
Male,60.6,17.19,676.7703
Male,77.8,17.9,704.7229999999998
Male,65.0,16.88,664.5655999999999
Male,112.6,17.62,693.6994
Male,90.7,16.94,666.9278
Male,81.5,17.64,694.4868
Male,67.3,17.27,679.9199
Male,72.7,18.4,724.4079999999999
Male,82.9,17.35,683.0695000000001
Male,93.6,17.58,692.1245999999999
Male,93.2,18.02,709.4473999999999
Male,87.9,18.02,709.4473999999999
Male,95.1,18.0,708.66
Male,75.6,17.69,696.4553
Male,78.0,18.97,746.8489
Male,92.6,16.9,665.353
Male,130.2,17.86,703.1482
Male,82.1,19.07,750.7859
Male,109.8,17.79,700.3923
Male,95.6,18.61,732.6756999999999
Male,63.3,16.85,663.3845
Male,97.1,17.97,707.4789
Male,76.0,16.87,664.1719
Male,92.6,18.05,710.6285
Male,108.4,17.55,690.9435
Male,56.2,17.02,670.0773999999999
Male,87.4,17.46,687.4002
Male,63.3,16.7,657.4789999999999
Male,82.6,16.24,639.3687999999999
Male,103.3,17.51,689.3687
Male,77.2,17.7,696.8489999999999
Male,88.0,17.22,677.9513999999999
Male,105.0,16.81,661.8096999999999
Male,98.2,17.79,700.3923
Male,68.9,19.3,759.841
Male,85.3,17.96,707.0852
Male,98.4,16.58,652.7545999999999
Male,68.1,15.82,622.8334
Male,112.9,18.07,711.4159
Male,93.9,19.29,759.4472999999999
Male,99.4,17.43,686.2190999999999
Male,105.4,17.14,674.8018
Male,66.4,16.97,668.1089
Male,75.3,17.27,679.9199
Male,109.5,17.09,672.8332999999999
Male,67.9,17.51,689.3687
Male,75.7,17.19,676.7703
Male,99.6,18.17,715.3529
Male,98.1,19.27,758.6598999999999
Male,111.6,18.51,728.7387
Male,72.9,18.08,711.8095999999999
Male,98.3,16.63,654.7230999999999
Male,86.5,18.34,722.0458
Male,123.9,18.15,714.5654999999999
Male,63.1,17.0,669.29
Male,96.5,18.08,711.8095999999999
Male,77.8,17.22,677.9513999999999
Male,68.2,16.79,661.0223
Male,87.6,17.75,698.8175
Male,102.8,18.26,718.8962
Male,93.5,17.67,695.6679
Male,78.4,16.85,663.3845
Male,91.4,17.35,683.0695000000001
Male,87.5,16.68,656.6916
Male,63.7,16.78,660.6286
Male,93.9,18.08,711.8095999999999
Male,72.9,18.46,726.7701999999999
Male,84.1,17.71,697.2427
Male,87.7,17.74,698.4237999999999
Male,96.5,17.48,688.1876
Male,99.1,17.89,704.3293
Male,100.1,18.25,718.5024999999999
Male,87.2,16.98,668.5026
Male,113.1,18.5,728.3449999999999
Male,74.4,17.66,695.2742
Male,64.7,16.38,644.8806
Male,101.9,18.18,715.7466
Male,68.1,16.64,655.1168
Male,89.2,19.02,748.8173999999999
Male,82.4,17.22,677.9513999999999
Male,79.3,18.33,721.6520999999999
Male,116.6,18.47,727.1638999999999
Male,94.8,16.9,665.353
Male,113.2,19.34,761.4158
Male,109.3,18.07,711.4159
Male,68.8,16.51,649.9987
Male,105.2,17.68,696.0616
Male,76.8,18.12,713.3844
Male,92.7,17.43,686.2190999999999
Male,82.0,17.15,675.1954999999999
Male,87.7,16.81,661.8096999999999
Male,82.5,18.47,727.1638999999999
Male,76.2,16.84,662.9907999999999
Male,89.4,18.65,734.2504999999999
Male,79.1,17.32,681.8883999999999
Male,67.7,16.55,651.5735
Male,85.0,17.59,692.5183
Male,75.0,17.64,694.4868
Male,78.0,17.4,685.0379999999999
Male,75.2,17.66,695.2742
Male,70.6,16.56,651.9671999999999
Male,59.6,16.81,661.8096999999999
Male,86.1,16.58,652.7545999999999
Male,55.2,15.88,625.1956
Male,72.3,17.54,690.5497999999999
Male,90.7,17.88,703.9355999999999
Male,69.0,18.06,711.0221999999999
Male,95.9,16.97,668.1089
Male,69.0,17.7,696.8489999999999
Male,84.0,17.96,707.0852
Male,79.2,18.15,714.5654999999999
Male,70.6,17.56,691.3371999999999
Male,79.1,17.01,669.6837
Male,88.7,17.51,689.3687
Male,87.1,18.01,709.0537
Male,87.4,17.37,683.8569
Male,81.2,17.85,702.7545
Male,87.5,17.71,697.2427
Male,77.2,17.71,697.2427
Male,65.4,15.8,622.0459999999999
Male,87.2,16.85,663.3845
Male,70.0,16.75,659.4475
Male,78.5,16.75,659.4475
Male,87.0,16.9,665.353
Male,70.0,15.93,627.1641
Male,82.4,17.37,683.8569
Male,81.3,16.93,666.5341
Male,87.3,17.06,671.6521999999999
Male,78.7,18.88,743.3055999999999
Male,74.8,17.06,671.6521999999999
Male,79.3,18.41,724.8017
Male,94.2,19.06,750.3921999999999
Male,86.7,18.66,734.6442
Male,88.9,17.88,703.9355999999999
Male,97.0,18.87,742.9119
Male,93.8,16.87,664.1719
Male,104.6,17.24,678.7387999999999
Male,76.8,17.1,673.227
Male,110.4,17.63,694.0930999999999
Male,99.1,17.22,677.9513999999999
Male,83.7,17.22,677.9513999999999
Male,68.7,16.59,653.1483
Male,88.5,17.41,685.4317
Male,86.9,17.1,673.227
Male,103.4,17.74,698.4237999999999
Male,79.2,17.3,681.101
Male,65.1,17.98,707.8725999999999
Male,83.1,17.38,684.2506
Male,99.9,17.81,701.1796999999999
Male,96.8,16.23,638.9751
Male,84.7,17.25,679.1324999999999
Male,73.7,17.56,691.3371999999999
Male,84.9,18.0,708.66
Male,98.5,17.78,699.9986
Male,77.4,16.74,659.0537999999999
Male,85.5,17.74,698.4237999999999
Male,111.1,17.05,671.2585
Male,82.9,17.49,688.5812999999999
Male,96.6,18.21,716.9277
Male,66.5,16.91,665.7466999999999
Male,86.8,16.86,663.7782
Male,93.4,18.23,717.7151
Male,112.3,17.71,697.2427
Male,95.4,17.5,688.9749999999999
Male,77.6,16.87,664.1719
Male,72.7,16.42,646.4554
Male,91.5,17.34,682.6758
Male,107.6,17.57,691.7309
Male,102.7,17.84,702.3607999999999
Male,79.8,16.85,663.3845
Male,83.9,17.42,685.8254000000001
Male,88.8,17.88,703.9355999999999
Male,89.1,16.94,666.9278
Male,99.8,18.73,737.4001
Male,116.1,18.43,725.5890999999999
Male,76.7,16.35,643.6995000000001
Male,117.9,18.33,721.6520999999999
Male,108.6,19.19,755.5103
Male,132.9,17.79,700.3923
Male,95.2,18.25,718.5024999999999
Male,87.8,17.34,682.6758
Male,82.2,16.63,654.7230999999999
Male,87.0,17.18,676.3765999999999
Male,95.4,18.14,714.1718
Male,83.5,17.6,692.912
Male,67.2,16.31,642.1247
Male,93.8,17.4,685.0379999999999
Male,91.3,17.49,688.5812999999999
Male,94.7,17.57,691.7309
Male,96.4,18.7,736.2189999999999
Male,72.0,17.54,690.5497999999999
Male,66.6,17.0,669.29
Male,70.0,16.83,662.5970999999998
Male,76.7,17.17,675.9829
Male,78.5,18.2,716.5339999999999
Male,120.9,17.05,671.2585
Male,110.0,18.44,725.9828
Male,78.1,17.27,679.9199
Male,76.1,16.97,668.1089
Male,72.3,16.95,667.3214999999999
Male,82.0,17.81,701.1796999999999
Male,79.8,17.84,702.3607999999999
Male,77.9,17.19,676.7703
Male,79.8,17.57,691.7309
Male,68.0,17.44,686.6128
Male,109.6,17.87,703.5418999999999
Male,85.8,17.33,682.2820999999999
Male,82.9,16.98,668.5026
Male,116.2,18.74,737.7937999999999
Male,77.4,17.74,698.4237999999999
Male,98.9,18.23,717.7151
Male,84.4,17.53,690.1561
Male,85.1,17.93,705.9041
Male,73.1,16.79,661.0223
Male,77.6,16.82,662.2034
Male,75.4,17.61,693.3056999999999
Male,96.3,17.17,675.9829
Male,86.3,17.55,690.9435
Male,92.8,16.81,661.8096999999999
Male,83.6,18.0,708.66
Male,136.9,18.62,733.0694
Male,86.1,17.06,671.6521999999999
Male,78.6,17.88,703.9355999999999
Male,105.5,17.12,674.0144
Male,69.3,16.63,654.7230999999999
Male,68.3,16.75,659.4475
Male,58.7,17.07,672.0459
Male,71.2,16.35,643.6995000000001
Male,74.6,16.94,666.9278
Male,99.5,17.4,685.0379999999999
Male,84.7,16.8,661.4159999999999
Male,128.5,18.85,742.1245
Male,83.0,16.98,668.5026
Male,88.1,18.48,727.5576
Male,89.7,16.97,668.1089
Male,86.2,18.14,714.1718
Male,97.9,18.19,716.1403
Male,86.8,17.28,680.3136
Male,69.3,17.23,678.3451
Male,88.8,18.08,711.8095999999999
Male,75.8,17.86,703.1482
Male,70.3,16.96,667.7152
Male,74.3,17.47,687.7938999999999
Male,92.6,17.75,698.8175
Male,90.3,18.02,709.4473999999999
Male,90.8,18.91,744.4866999999999
Male,56.3,16.65,655.5104999999999
Male,133.6,18.0,708.66
Male,87.9,17.93,705.9041
Male,83.9,17.01,669.6837
Male,76.9,18.08,711.8095999999999
Male,80.7,17.65,694.8804999999999
Male,112.1,18.74,737.7937999999999
Male,67.6,16.86,663.7782
Male,100.4,16.76,659.8412000000001
Male,78.1,16.89,664.9593
Male,70.9,17.11,673.6206999999999
Male,79.0,18.87,742.9119
Male,68.8,17.25,679.1324999999999
Male,74.8,17.62,693.6994
Male,74.6,16.89,664.9593
Male,94.5,17.35,683.0695000000001
Male,79.7,17.08,672.4395999999999
Male,87.7,17.8,700.786
Male,79.9,17.83,701.9670999999998
Male,90.0,17.78,699.9986
Male,94.3,18.14,714.1718
Male,93.3,16.75,659.4475
Male,87.8,17.33,682.2820999999999
Male,57.2,16.05,631.8885
Male,107.9,17.38,684.2506
Male,79.1,17.11,673.6206999999999
Male,78.0,16.65,655.5104999999999
Male,91.2,18.12,713.3844
Male,116.6,18.23,717.7151
Male,110.7,18.01,709.0537
Male,96.3,17.5,688.9749999999999
Male,95.2,16.86,663.7782
Male,105.5,18.02,709.4473999999999
Male,98.2,18.2,716.5339999999999
Male,96.5,17.57,691.7309
Male,95.9,17.8,700.786
Male,76.7,17.8,700.786
Male,84.5,16.82,662.2034
Male,95.7,17.11,673.6206999999999
Male,80.9,16.79,661.0223
Male,84.0,16.74,659.0537999999999
Male,84.3,17.55,690.9435
Male,84.2,17.06,671.6521999999999
Male,87.0,18.5,728.3449999999999
Male,64.9,16.76,659.8412000000001
Male,94.4,19.08,751.1795999999999
Male,92.6,18.25,718.5024999999999
Male,97.3,17.99,708.2662999999999
Male,81.0,18.1,712.597
Male,80.2,17.92,705.5104
Male,66.7,17.22,677.9513999999999
Male,84.0,17.13,674.4080999999999
Male,92.3,17.75,698.8175
Male,88.7,18.61,732.6756999999999
Male,79.0,16.6,653.542
Male,110.2,17.54,690.5497999999999
Male,82.9,17.62,693.6994
Male,88.3,17.24,678.7387999999999
Male,82.6,16.27,640.5499
Male,107.4,17.31,681.4946999999999
Male,75.0,18.62,733.0694
Male,100.4,18.34,722.0458
Male,126.4,18.81,740.5496999999999
Male,95.7,17.7,696.8489999999999
Male,89.4,16.75,659.4475
Male,84.9,17.21,677.5577
Male,93.0,16.73,658.6600999999999
Male,119.3,19.09,751.5732999999999
Male,104.2,17.5,688.9749999999999
Male,90.7,17.8,700.786
Male,68.2,18.4,724.4079999999999
Male,90.2,18.73,737.4001
Male,118.9,17.8,700.786
Male,92.2,17.68,696.0616
Male,101.0,18.21,716.9277
Male,79.6,16.98,668.5026
Male,104.9,16.9,665.353
Male,99.4,17.73,698.0301
Male,85.9,17.44,686.6128
Male,72.9,17.33,682.2820999999999
Male,69.6,18.13,713.7780999999999
Male,103.8,18.34,722.0458
Male,94.4,18.64,733.8568
Male,137.5,18.85,742.1245
Male,85.3,18.07,711.4159
Male,84.3,18.0,708.66
Male,66.0,17.25,679.1324999999999
Male,93.7,17.48,688.1876
Male,94.1,17.63,694.0930999999999
Male,77.0,17.28,680.3136
Male,93.7,17.08,672.4395999999999
Male,67.3,16.57,652.3609
Male,83.0,17.4,685.0379999999999
Male,78.3,16.86,663.7782
Male,90.0,16.21,638.1877
Male,67.3,16.23,638.9751
Male,79.0,16.29,641.3372999999999
Male,101.5,17.07,672.0459
Male,57.4,17.17,675.9829
Male,76.5,17.67,695.6679
Male,91.9,18.47,727.1638999999999
Male,79.7,17.9,704.7229999999998
Male,73.1,16.97,668.1089
Male,106.5,17.58,692.1245999999999
Male,67.5,16.43,646.8490999999999
Male,77.8,17.53,690.1561
Male,73.9,17.59,692.5183
Male,77.9,17.48,688.1876
Male,120.7,18.34,722.0458
Male,71.9,17.12,674.0144
Male,87.1,17.87,703.5418999999999
Male,103.4,16.45,647.6365
Male,81.2,17.55,690.9435
Male,80.7,17.65,694.8804999999999
Male,66.4,17.17,675.9829
Male,100.2,17.49,688.5812999999999
Male,78.9,17.58,692.1245999999999
Male,83.6,16.04,631.4947999999999
Male,75.5,17.46,687.4002
Male,88.5,17.09,672.8332999999999
Male,83.5,16.56,651.9671999999999
Male,101.3,16.84,662.9907999999999
Male,71.3,17.81,701.1796999999999
Male,77.6,17.5,688.9749999999999
Male,90.2,17.37,683.8569
Male,79.4,18.91,744.4866999999999
Male,84.2,17.88,703.9355999999999
Male,93.2,17.18,676.3765999999999
Male,66.7,16.4,645.6679999999999
Male,104.3,18.36,722.8331999999999
Male,73.6,16.04,631.4947999999999
Male,80.9,17.07,672.0459
Male,83.0,16.81,661.8096999999999
Male,80.2,18.4,724.4079999999999
Male,60.6,17.11,673.6206999999999
Male,80.1,18.07,711.4159
Male,66.8,17.39,684.6442999999999
Male,81.1,17.03,670.4711
Male,59.1,17.7,696.8489999999999
Male,92.4,17.47,687.7938999999999
Male,93.8,18.48,727.5576
Male,73.5,17.88,703.9355999999999
Male,88.5,18.14,714.1718
Male,85.5,17.54,690.5497999999999
Male,83.9,16.84,662.9907999999999
Male,67.8,17.64,694.4868
Male,81.1,17.29,680.7072999999999
Male,93.0,17.46,687.4002
Male,84.6,16.88,664.5655999999999
Male,72.9,17.29,680.7072999999999
Male,58.8,18.35,722.4395
Male,94.1,17.39,684.6442999999999
Male,100.3,17.82,701.5734
Male,81.7,17.45,687.0065
Male,80.4,17.49,688.5812999999999
Male,73.0,17.2,677.1639999999999
Male,80.4,17.35,683.0695000000001
Male,84.9,17.5,688.9749999999999
Male,102.5,17.72,697.6363999999999
Male,86.4,18.32,721.2583999999999
Male,109.4,18.5,728.3449999999999
Male,88.2,16.64,655.1168
Male,93.6,16.75,659.4475
Male,92.0,18.07,711.4159
Male,86.2,17.65,694.8804999999999
Male,86.1,17.92,705.5104
Male,97.7,17.95,706.6914999999999
Male,70.7,17.53,690.1561
Male,96.9,18.16,714.9592
Male,71.8,16.0,629.92
Male,69.9,16.55,651.5735
Male,71.1,16.08,633.0695999999999
Male,93.9,17.53,690.1561
Male,85.9,17.04,670.8648
Male,89.2,18.87,742.9119
Male,74.4,17.84,702.3607999999999
Male,63.2,17.78,699.9986
Male,91.3,18.77,738.9748999999999
Male,71.6,17.34,682.6758
Male,89.9,18.08,711.8095999999999
Male,85.9,18.15,714.5654999999999
Male,82.6,17.93,705.9041
Male,91.1,17.58,692.1245999999999
Male,96.7,17.72,697.6363999999999
Male,78.9,16.94,666.9278
Male,73.3,16.61,653.9356999999999
Male,90.1,17.3,681.101
Male,69.3,16.53,650.7861
Male,81.7,17.53,690.1561
Male,84.6,17.4,685.0379999999999
Male,75.2,17.11,673.6206999999999
Male,94.4,17.58,692.1245999999999
Male,69.3,17.61,693.3056999999999
Male,87.2,17.25,679.1324999999999
Male,74.9,17.02,670.0773999999999
Male,89.9,17.75,698.8175
Male,86.2,16.7,657.4789999999999
Male,82.5,17.68,696.0616
Male,80.3,16.87,664.1719
Male,74.0,17.0,669.29
Male,96.6,17.49,688.5812999999999
Male,87.9,17.1,673.227
Male,75.7,19.24,757.4787999999999
Male,88.2,17.29,680.7072999999999
Male,73.3,17.13,674.4080999999999
Male,73.0,17.37,683.8569
Male,114.2,17.41,685.4317
Male,78.0,16.35,643.6995000000001
Male,101.9,17.44,686.6128
Male,109.5,17.45,687.0065
Male,68.7,17.44,686.6128
Male,99.7,17.33,682.2820999999999
Male,102.1,17.86,703.1482
Male,95.0,17.97,707.4789
Male,83.8,18.24,718.1087999999999
Male,97.0,16.48,648.8176
Male,69.7,16.27,640.5499
Male,101.2,17.93,705.9041
Male,62.5,17.03,670.4711
Male,105.1,18.1,712.597
Male,89.8,18.68,735.4315999999999
Male,91.4,16.98,668.5026
Male,80.5,17.2,677.1639999999999
Male,77.0,17.52,689.7624
Male,98.0,16.82,662.2034
Male,102.0,18.53,729.5261
Male,78.3,17.77,699.6048999999999
Male,80.1,17.28,680.3136
Male,91.2,17.26,679.5262
Male,78.7,16.51,649.9987
Male,60.7,16.74,659.0537999999999
Male,79.8,17.53,690.1561
Male,101.1,17.21,677.5577
Male,89.0,17.83,701.9670999999998
Male,69.0,17.32,681.8883999999999
Male,68.4,17.87,703.5418999999999
Male,108.5,17.66,695.2742
Male,65.5,17.23,678.3451
Male,79.7,17.57,691.7309
Male,84.5,17.0,669.29
Male,57.8,17.5,688.9749999999999
Male,96.2,16.37,644.4869
Male,92.1,17.73,698.0301
Male,109.3,17.02,670.0773999999999
Male,89.0,17.98,707.8725999999999
Male,87.3,17.96,707.0852
Male,76.8,17.17,675.9829
Male,81.9,17.18,676.3765999999999
Male,82.1,18.39,724.0142999999999
Male,69.1,16.19,637.4003
Male,91.3,17.9,704.7229999999998
Male,88.2,18.93,745.2741
Male,86.1,18.07,711.4159
Male,108.3,17.46,687.4002
Male,71.8,17.6,692.912
Male,106.9,18.23,717.7151
Male,88.3,16.73,658.6600999999999
Male,86.2,17.24,678.7387999999999
Male,104.7,17.57,691.7309
Male,68.2,16.49,649.2112999999999
Male,87.7,17.18,676.3765999999999
Male,77.6,17.89,704.3293
Male,75.3,16.69,657.0853
Male,92.4,17.32,681.8883999999999
Male,76.7,18.46,726.7701999999999
Male,83.9,17.37,683.8569
Male,86.8,17.06,671.6521999999999
Male,110.8,18.65,734.2504999999999
Male,76.2,18.58,731.4945999999999
Male,96.8,18.0,708.66
Male,71.1,16.4,645.6679999999999
Male,101.0,17.61,693.3056999999999
Male,101.2,18.09,712.2032999999999
Male,87.0,16.75,659.4475
Male,97.9,17.77,699.6048999999999
Male,103.8,18.18,715.7466
Male,89.1,17.7,696.8489999999999
Male,74.6,16.68,656.6916
Male,84.0,17.4,685.0379999999999
Male,75.0,17.9,704.7229999999998
Male,110.6,17.08,672.4395999999999
Male,72.7,16.84,662.9907999999999
Male,88.2,18.28,719.6836
Male,66.3,16.82,662.2034
Male,85.2,18.05,710.6285
Male,73.4,16.66,655.9042
Male,68.7,17.27,679.9199
Male,92.5,18.28,719.6836
Male,76.2,16.83,662.5970999999998
Male,80.4,17.09,672.8332999999999
Male,92.1,16.96,667.7152
Male,91.4,17.9,704.7229999999998
Male,79.6,17.95,706.6914999999999
Male,74.6,17.36,683.4631999999999
Male,72.6,17.78,699.9986
Male,68.7,17.71,697.2427
Male,89.2,18.45,726.3765
Male,69.0,17.38,684.2506
Male,68.2,17.1,673.227
Male,75.7,16.45,647.6365
Male,82.7,17.0,669.29
Male,80.1,16.87,664.1719
Male,93.0,18.1,712.597
Male,76.0,17.22,677.9513999999999
Male,95.0,17.88,703.9355999999999
Male,69.1,17.84,702.3607999999999
Male,81.1,17.8,700.786
Male,84.7,17.77,699.6048999999999
Male,73.0,17.46,687.4002
Male,79.1,17.75,698.8175
Male,96.3,17.74,698.4237999999999
Male,104.9,17.35,683.0695000000001
Male,87.0,17.48,688.1876
Male,70.5,17.04,670.8648
Male,97.8,17.28,680.3136
Male,103.9,17.67,695.6679
Male,96.9,17.19,676.7703
Male,78.3,18.78,739.3686
Male,83.6,17.03,670.4711
Male,69.4,17.26,679.5262
Male,95.8,17.03,670.4711
Male,94.5,17.01,669.6837
Male,80.7,17.88,703.9355999999999
Male,91.2,17.97,707.4789
Male,85.0,17.72,697.6363999999999
Male,74.4,16.57,652.3609
Male,98.0,17.86,703.1482
Male,92.6,17.43,686.2190999999999
Male,84.3,17.51,689.3687
Male,78.2,16.98,668.5026
Male,96.9,17.22,677.9513999999999
Male,86.9,16.63,654.7230999999999
Male,95.6,18.13,713.7780999999999
Male,87.6,17.84,702.3607999999999
Male,89.2,18.54,729.9197999999999
Male,60.9,16.53,650.7861
Male,79.6,17.0,669.29
Male,98.1,19.6,771.652
Male,74.2,17.34,682.6758
Male,95.5,17.37,683.8569
Male,95.2,18.38,723.6206
Male,84.8,16.99,668.8962999999999
Male,87.1,18.05,710.6285
Male,104.1,18.3,720.471
Male,66.2,17.64,694.4868
Male,82.1,17.24,678.7387999999999
Male,84.4,17.55,690.9435
Male,87.6,18.18,715.7466
Male,80.0,18.08,711.8095999999999
Male,98.4,19.17,754.7229
Male,78.7,17.71,697.2427
Male,95.2,18.03,709.8411
Male,67.6,17.92,705.5104
Male,68.3,17.56,691.3371999999999
Male,84.1,17.8,700.786
Male,82.8,17.92,705.5104
Male,93.7,18.63,733.4630999999999
Male,106.0,18.2,716.5339999999999
Male,86.9,17.98,707.8725999999999
Male,85.3,19.13,753.1480999999999
Male,75.3,16.91,665.7466999999999
Male,93.3,18.22,717.3213999999999
Male,84.9,17.18,676.3765999999999
Male,95.7,17.89,704.3293
Male,75.5,16.74,659.0537999999999
Male,77.3,16.92,666.1404
Male,73.5,18.04,710.2348
Male,84.9,18.0,708.66
Male,101.0,18.62,733.0694
Male,74.1,16.67,656.2979
Male,77.3,16.33,642.9120999999999
Male,83.3,16.73,658.6600999999999
Male,94.5,18.96,746.4552
Male,98.4,18.26,718.8962
Male,74.6,16.8,661.4159999999999
Male,91.7,17.99,708.2662999999999
Male,88.3,17.93,705.9041
Male,101.6,18.2,716.5339999999999
Male,67.0,17.88,703.9355999999999
Male,72.6,17.08,672.4395999999999
Male,118.5,18.72,737.0063999999999
Male,82.9,18.97,746.8489
Male,78.6,17.39,684.6442999999999
Male,78.1,17.06,671.6521999999999
Male,71.3,17.49,688.5812999999999
Male,83.1,17.21,677.5577
Male,77.1,18.38,723.6206
Male,73.1,17.14,674.8018
Male,77.5,16.83,662.5970999999998
Male,72.7,16.88,664.5655999999999
Male,75.8,16.96,667.7152
Male,89.8,17.8,700.786
Male,134.6,18.12,713.3844
Male,87.0,17.48,688.1876
Male,67.0,16.7,657.4789999999999
Male,84.7,18.11,712.9907
Male,101.3,17.81,701.1796999999999
Male,80.2,17.64,694.4868
Male,69.7,16.61,653.9356999999999
Male,94.7,17.37,683.8569
Male,79.1,17.02,670.0773999999999
Male,73.6,16.36,644.0931999999999
Male,85.5,17.09,672.8332999999999
Male,103.6,17.1,673.227
Male,75.9,16.69,657.0853
Male,93.2,17.9,704.7229999999998
Male,95.5,17.92,705.5104
Male,66.1,16.96,667.7152
Male,93.6,17.84,702.3607999999999
Male,86.5,17.67,695.6679
Male,78.4,16.66,655.9042
Male,72.4,17.21,677.5577
